timestamp	commit	toffoli	clifford	qubits	ops	correct	notes
1776578298	632cef1	2103291.277	10443395.128	3254	32742087	FAIL	2-level Kara K=398 step0=0 | CLASSICAL MISMATCH shot 4185: got (0x7941ff6dcdf5d41770f500c3f5e5db7f4f65f8273532a916b41486c0e1a5535e,0x844019d04943b86d39374e6e26fe96153db42e51197bfbab194514ee5cdb0cfd) exp (0x655acd5736c28ea83f932a8c602d8658e91cb511f31fb366ecf4f4139e65b1d3,0xcd4dba2339fbdc2f111bf8c563c24c77ff8a31dc5a2a775a8018589b3f6f17de)
1776578335	632cef1	4351164.000	22315498.998	2997	29798803	OK	revert 2-level Kara attempt 2
1776586031	5fea7fc	4351164.000	22315493.660	2997	29798804	OK	seed probe: dummy alloc+free at top of build()
1776586502	5fea7fc	1876049.362	9740998.144	3226	30640013	FAIL	replace pair 1 halve loop with windowed in_place_mul_const | CLASSICAL MISMATCH shot 3799: got (0xfce730d89b2f6de486cb26ea772574d4650abcf7c0387eab329ac2711cf30a15,0xce367547dabba2b145ab32fde5d30c71abda901c18e0471692a8f6d3ce82a33) exp (0xe36400a9037ca41cfc8c0a60c7ceeafbdc903fd7131deb7d7b9282a82d07111b,0x60994f7ad0f26b9a33d7b7358ed8bb030354942deac8ea448f0a0d5b86e1e32)
1776586562	5fea7fc	4769022.000	24659406.581	3337	33024761	OK	pair 1 windowed mul + K1=2N-1 safety max
1776586604	5fea7fc	3311771.489	17182258.988	3236	30897197	FAIL	pair 1 windowed mul + K1=410 probe | CLASSICAL MISMATCH shot 6668: got (0xc7205e21c9ff33a46cbf287ea459b3088dc4d805b53c08fd6febac190350888f,0x14873ad61a44ffecaf14a8a2b4635bf4397541b26f1cae6973ac9748c5b29943) exp (0xdc78a0a0146d4d7a01b1e0c5423c465d9ae049411aa0464a34b8bf4d64f750db,0x3ad7a53b9fd6e26bc6750609fbb59539b403b37355a467479947b747730b74d3)
1776586680	5fea7fc	455676.766	2358741.272	3276	31841841	FAIL	pair 1 windowed mul + K1=450 probe | PHASE GARBAGE: global_phase = 0x0000000000080000 across 64 live shots (must be 0)
1776586714	5fea7fc	2225386.468	11509867.264	3306	32463755	FAIL	pair 1 windowed mul + K1=480 probe | PHASE GARBAGE: global_phase = 0x0000000000000002 across 64 live shots (must be 0)
1776586781	5fea7fc	4351164.000	22315498.998	2997	29798803	OK	baseline confirm post-revert
1776587235	e9b527d	4351164.000	22315498.998	2997	29798803	OK	baseline confirm iter 4
1776588101	6b451f1	4351164.000	22315498.998	2997	29798803	OK	add wide-acc windowed mul infra (dead code; no build() change)
1776588276	4b17bf8	30135.915	150610.429	2997	28566403	FAIL	remove halve loop entirely (expected FAIL) | CLASSICAL MISMATCH shot 0: got (0xf8859f7a4c7cbda7f2c20fbefed016a2866518ffd4f798100deb00b963970fcf,0x4f4062c08d3fafd5906d1a8f3b4e2916ea03f450a4d2fd2a8aadbdf298c9dfa6) exp (0x7b233451f2422f8c50c6c09780de53f9fe4fe1226cf252f7f480c013b45ea3c2,0x5641f833225a043e39ecab0457410ca00316c132eeebc010148b8c5d2f3e6022)
1776588334	4b17bf8	4351164.000	22315498.998	2997	29798803	OK	baseline confirm post-revert iter 11
1776588582	71f0b1f	4351164.000	22315487.056	2997	29798808	OK	seed buffer probe: 5 dummy alloc+free
1776588611	71f0b1f	370311.830	1899199.326	2997	29798903	FAIL	seed buffer probe: 100 dummy alloc+free | CLASSICAL MISMATCH shot 763: got (0xb96d5f6ca91cd9d13da162e4545c510badc4afa6457b555152e6267e0022e8b7,0x6cf901fa118d537bdf5ce2cd1d4c6cbe07a997a6b0447e89af3f06da34812ac4) exp (0xd281473ae72222cb0ec6b7e7ce055f86aaded4044d56d2b143e0fd9f19aa37ab,0x2cbb9c41419f1a255ad8ab80e8825f9a444534a6df9ff6d3429b46c96fd298be)
1776588641	71f0b1f	1110935.489	5697590.534	2997	29798853	FAIL	seed buffer probe: 50 dummy alloc+free | CLASSICAL MISMATCH shot 2245: got (0x77212c095ed104bd8f130444c9f739d87943539b1fc1e1debb85640bfbfc6207,0x3686418ec243a16b1ed58d4a21562ce1207dbfa2ca33cb016acf63d8b339d8ab) exp (0x18953eb4a780fef7fd3ff416277f12e9fae40b3f2085ef003b71ceca1668ee99,0xcede30a5fe5555df7996b0338f9b94345f8a48988c64c096b440b609788badb0)
1776588668	71f0b1f	401171.149	2057459.974	2997	29798823	FAIL	seed buffer probe: 20 dummy alloc+free | CLASSICAL MISMATCH shot 827: got (0x3aae71bb3954bf389f05ee97baf298afd385ee325008a5c2c8da2a7ee8eb4b6a,0x4a2516ac87cfcbb50baa2b2a95ba338e02912f6cb02f663806b2aaf0dc33e63e) exp (0x18da8abacac3547b4f6238945ea750f85c431415976a3159ae7f1b3f504d21d2,0x30ebbbccff02b720660bd2d9c4aa922a0878ad858e0e521a5ce6127134d076cf)
1776588704	71f0b1f	2252730.298	11553410.934	2997	29798813	FAIL	seed buffer probe: 10 dummy alloc+free | CLASSICAL MISMATCH shot 4637: got (0xf81db0b69dd5ca52375ac306529049c95d42599997b718dbda6480f61a3b6a15,0xf962e055bf80c0eaa6f77ecf40f4bbc9f64bb87f056075b736db6e9eacd14087) exp (0xaccc40ab8a083d74d9595a5afb0031f106020cd0278d8c30b1343a7af7d76013,0x73d57f5310d78b532ffb9c7f213c63d5590f948dc0926a8e7625b8958029f588)
1776588742	71f0b1f	4351164.000	22315498.998	2997	29798803	OK	baseline confirm iter 13
1776589984	fc29a03	4351164.000	22315498.998	2997	29798803	OK	improved qrom_lookup Bennett-tree (dead code path)
1776591918	c351979	4351164.000	22315498.998	2997	29798803	OK	baseline confirm after revert
1776593156	30cbccf	2561018.567	13135308.846	2997	29791647	FAIL	probe: STEP0_SKIP_1 = 242 (bump by 1) | PHASE GARBAGE: global_phase = 0x0000000000200000 across 64 live shots (must be 0)
1776593328	30cbccf	32116.582	170380.155	2997	31903374	FAIL	structural: swap pair1 mul2 Karatsuba→Horner | CLASSICAL MISMATCH shot 0: got (0xc08eeb70d95c58dd778724a4b5381c1ae5b32f9e4929e688bb5a0a5d2b6bc6df,0xcc03ccf8e2af0a5483b66580a5c3787d86b09346703dd009f5a4ecc6ebb2e3cd) exp (0xc08eeb70d95c58dd778724a4b5381c1ae5b32f9e4929e688bb5a0a5d2b6bc6df,0x8d4f6381f42c1db908fb1a41ca564fc78104c16ee920f62f644882e518b00169)
1776593418	30cbccf	41949.156	221855.523	3107	44135351	FAIL	structural: Horner mul2 pair1 + K=511 safety | CLASSICAL MISMATCH shot 0: got (0xada8291cd2e654b3eb6889d8885f86c34f34929785d30ebc18df0ab1bcd73a1a,0x57d4bc3686c4592c024b83c6085a95d09adab05fd2abfbd4cfbf94131ee3c752) exp (0xada8291cd2e654b3eb6889d8885f86c34f34929785d30ebc18df0ab1bcd73a1a,0x1ea28e85c373dc1ba57e61ce6de93d0ea9f62b1ccb49e8f58edb1223039185fc)
1776593508	30cbccf	4351164.000	22315498.998	2997	29798803	OK	baseline confirm iter 28
1776594195	aa799c0	4351164.000	22315496.431	2997	29798803	OK	swap mod_sub_qb order: independent ops, tests seed fragility
1776594342	aa799c0	30861.376	158293.288	2998	29803017	FAIL	experiment: widen r by 1 qubit (K=400, no other change) | CLASSICAL MISMATCH shot 0: got (0xeddc301afc1766a8fb4212cbe82f5e14dbb4fb83e76924e43b246271ec01ce7c,0x99087cb2610d419fc6d997f20e7c97fcfd3922ad1d2e6a0aa1bb5807041b02c0) exp (0xec4069e31bf92d30749352b2de65eaff467cc3252fc7af6bdd336a603a2b0e78,0xb34fb14161f40eea83dbc44a727dde23c089be931045e5d005365a62263842ef)
1776594414	aa799c0	4351164.000	22315496.431	2997	29798803	OK	mod_sub_qb order swap only: test if passes at K=400
1776594590	4d1d91f	4351164.000	22315496.431	2997	29798803	OK	baseline confirm iter 33
1776595039	4d1d91f	40280.816	213752.427	3107	39548011	FAIL	HRSL kaliski_iteration_hrsl wired into pair 1 + K1=511 safety | PHASE GARBAGE: global_phase = 0xa79bdd08dce27898 across 64 live shots (must be 0)
1776595221	7676281	40280.816	213753.377	3107	39548522	FAIL	HRSL: STEP 16 via HMR+cz_if(r[0]) | PHASE GARBAGE: global_phase = 0x534d061c7a4b829d across 64 live shots (must be 0)
1776595383	61a89e6	40280.816	213749.571	3107	39547500	FAIL	HRSL: drop STEP 16 to expose a_q dirty state | PHASE GARBAGE: global_phase = 0x08c8168bb6bc2464 across 64 live shots (must be 0)
1776596755	6d67afa	40280.816	213752.427	3107	39548011	FAIL	HRSL wired but post-convergence bug — expected FAIL | PHASE GARBAGE: global_phase = 0xa79bdd08dce27898 across 64 live shots (must be 0)
1776597690	bcc7e3d	42194.348	218401.933	3107	43211883	FAIL	HRSL with full f-gating termination | PHASE GARBAGE: global_phase = 0x0100008160902101 across 64 live shots (must be 0)
1776598259	59dec5d	42194.348	218401.933	3107	43211883	FAIL	HRSL full build with all unit test fixes | PHASE GARBAGE: global_phase = 0x0100008160902101 across 64 live shots (must be 0)
1776598720	8c7839d	4351164.000	22315498.998	2997	29798803	OK	revert HRSL wiring, restore baseline
1776599625	449d3dd	4351164.000	22315498.998	2997	29798803	OK	iter 47 baseline confirm
1776601546	a964340	4351164.000	22315498.998	2997	29798803	OK	iter 72 baseline confirm
1776604325	6a764da	4351164.000	22315498.998	2997	29798803	OK	iter 102 baseline confirm post-compaction
1776604914	1fcd3e6	956638.894	4776649.265	2997	29817279	FAIL	sparse csub in mod_halve_inplace_fast | CLASSICAL MISMATCH shot 1938: got (0x12032340ff4b5dc899f86f7050004f48d546ef9070b9c63d3f32c8d57c2c081c,0xb2736ae7d213c5cd42e77743bbaca0dd06977b8d069b2ef2cf5d61564e02886b) exp (0x6df4d113f8e0aaa43e18eb62bd4acd6e189d6cdcb602a09124fef3d72397c7f2,0x5ada5eb227b42a9eb76b68f8f7e3ce516603b3b2a530edb6afd071b034f05a33)
1776605602	1fcd3e6	956638.894	4776649.265	2997	29817279	FAIL	sparse csub in mod_halve_inplace_fast (re-run after test fix) | CLASSICAL MISMATCH shot 1938: got (0x12032340ff4b5dc899f86f7050004f48d546ef9070b9c63d3f32c8d57c2c081c,0xb2736ae7d213c5cd42e77743bbaca0dd06977b8d069b2ef2cf5d61564e02886b) exp (0x6df4d113f8e0aaa43e18eb62bd4acd6e189d6cdcb602a09124fef3d72397c7f2,0x5ada5eb227b42a9eb76b68f8f7e3ce516603b3b2a530edb6afd071b034f05a33)
1776605705	1fcd3e6	956638.894	4776649.265	2997	29817279	FAIL	debug | CLASSICAL MISMATCH shot 1938: got (0x12032340ff4b5dc899f86f7050004f48d546ef9070b9c63d3f32c8d57c2c081c,0xb2736ae7d213c5cd42e77743bbaca0dd06977b8d069b2ef2cf5d61564e02886b) exp (0x6df4d113f8e0aaa43e18eb62bd4acd6e189d6cdcb602a09124fef3d72397c7f2,0x5ada5eb227b42a9eb76b68f8f7e3ce516603b3b2a530edb6afd071b034f05a33)
1776605744	1fcd3e6	956638.894	4776649.265	2997	29817279	FAIL	debug | CLASSICAL MISMATCH shot 1938: got (0x12032340ff4b5dc899f86f7050004f48d546ef9070b9c63d3f32c8d57c2c081c,0xb2736ae7d213c5cd42e77743bbaca0dd06977b8d069b2ef2cf5d61564e02886b) exp (0x6df4d113f8e0aaa43e18eb62bd4acd6e189d6cdcb602a09124fef3d72397c7f2,0x5ada5eb227b42a9eb76b68f8f7e3ce516603b3b2a530edb6afd071b034f05a33)
1776605766	1fcd3e6	956638.894	4776649.265	2997	29817279	FAIL	debug | CLASSICAL MISMATCH shot 1938: got (0x12032340ff4b5dc899f86f7050004f48d546ef9070b9c63d3f32c8d57c2c081c,0xb2736ae7d213c5cd42e77743bbaca0dd06977b8d069b2ef2cf5d61564e02886b) exp (0x6df4d113f8e0aaa43e18eb62bd4acd6e189d6cdcb602a09124fef3d72397c7f2,0x5ada5eb227b42a9eb76b68f8f7e3ce516603b3b2a530edb6afd071b034f05a33)
1776605956	1fcd3e6	4351164.000	22315498.998	2997	29798803	OK	baseline confirm iter 102
1776606195	1176e08	956638.894	4776649.265	2997	29817279	FAIL	sparse csub retry | CLASSICAL MISMATCH shot 1938: got (0x12032340ff4b5dc899f86f7050004f48d546ef9070b9c63d3f32c8d57c2c081c,0xb2736ae7d213c5cd42e77743bbaca0dd06977b8d069b2ef2cf5d61564e02886b) exp (0x6df4d113f8e0aaa43e18eb62bd4acd6e189d6cdcb602a09124fef3d72397c7f2,0x5ada5eb227b42a9eb76b68f8f7e3ce516603b3b2a530edb6afd071b034f05a33)
1776606255	1176e08	4351164.000	22315498.998	2997	29798803	OK	iter 103 final baseline confirm
1776606629	923fd0d	4351164.000	22315498.998	2997	29798803	OK	iter 104 baseline confirm
1776607131	e8f5523	42194.348	218401.933	3107	43211883	FAIL	Pair 1 HRSL kaliski at K=511 | PHASE GARBAGE: global_phase = 0x0100008160902101 across 64 live shots (must be 0)
1776638032	e8f5523	421870.993	2184100.223	3107	43213927	FAIL	HRSL STEP 16: a ^= NOT s[0] | CLASSICAL MISMATCH shot 610: got (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf37a3777b2d318364109297006321f63a07) exp (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf3aa3777b2d318364109297006221f63634)
1776638050	e8f5523	421870.993	2184100.223	3107	43213927	FAIL	HRSL STEP 16 variant | CLASSICAL MISMATCH shot 610: got (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf37a3777b2d318364109297006321f63a07) exp (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf3aa3777b2d318364109297006221f63634)
1776638067	e8f5523	421870.993	2184100.223	3107	43213927	FAIL	HRSL STEP 16 | CLASSICAL MISMATCH shot 610: got (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf37a3777b2d318364109297006321f63a07) exp (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf3aa3777b2d318364109297006221f63634)
1776638085	e8f5523	421870.993	2184100.223	3107	43213927	FAIL	HRSL STEP 16 | CLASSICAL MISMATCH shot 610: got (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf37a3777b2d318364109297006321f63a07) exp (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf3aa3777b2d318364109297006221f63634)
1776638123	e8f5523	421870.993	2184100.223	3107	43213927	FAIL	HRSL STEP 16 | CLASSICAL MISMATCH shot 610: got (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf37a3777b2d318364109297006321f63a07) exp (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf3aa3777b2d318364109297006221f63634)
1776638140	e8f5523	421870.993	2184100.223	3107	43213927	FAIL	HRSL STEP 16 | CLASSICAL MISMATCH shot 610: got (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf37a3777b2d318364109297006321f63a07) exp (0x1d22e7bba0ac49bd43c721180fbbc47c7683c70a11c1f2916e666e4e613b5879,0x98e84c797dff617f335356b33bb4bf3aa3777b2d318364109297006221f63634)
1776638209	e8f5523	42190.716	218444.412	3107	43221045	FAIL	HRSL with r negation | CLASSICAL MISMATCH shot 0: got (0x80b3bd2bb32f2f9486708a2b3d8da317826da23d0cdb83fa25f8c97a8ec00d42,0x96edad84e4a8290c3bfd71cbb8fdfe6e0ac58df2ab02ce525e58848fd51c1fec) exp (0x80b3bd2bb32f2f9486708a2b3d8da317826da23d0cdb83fa25f8c97a8ec00d42,0x7bf83ebe8cbda7590a45123ea9f06691ef089731c29c8b14372866fb09b518aa)
1776638304	e8f5523	4351164.000	22315498.998	2997	29798803	OK	baseline confirm iter 106
1776638639	1180790	1932228.468	9863669.264	3107	47928903	FAIL	HRSL pair1+pair2 both K=511 | PHASE GARBAGE: global_phase = 0x0000000100000000 across 64 live shots (must be 0)
1776638831	d9cd8aa	1213718.085	6114699.930	3107	34513779	FAIL	baseline pair 1 + pair 2 K=511 step0=0 | CLASSICAL MISMATCH shot 2228: got (0x255d05268ab2987986ff8e4d935ff4c4fd426092d799af05dd6914f19193967,0x7c875e9ddcf270d0051cee334e1b31f9a4b929b714abe4ed3285224acd01588b) exp (0x570edeebd20be2bf7f42aa11577f2ec29c3064332194fb127cf667297f1f4216,0xd8ddc567c91f2141049936f7cf351172d323631d0d17a5640422829bbe7f5514)
1776638850	d9cd8aa	1213718.085	6114699.930	3107	34513779	FAIL	baseline pair 1 + pair 2 K=511 step0=0 | CLASSICAL MISMATCH shot 2228: got (0x255d05268ab2987986ff8e4d935ff4c4fd426092d799af05dd6914f19193967,0x7c875e9ddcf270d0051cee334e1b31f9a4b929b714abe4ed3285224acd01588b) exp (0x570edeebd20be2bf7f42aa11577f2ec29c3064332194fb127cf667297f1f4216,0xd8ddc567c91f2141049936f7cf351172d323631d0d17a5640422829bbe7f5514)
1776639009	d9cd8aa	4351164.000	22315498.998	2997	29798803	OK	iter 107 baseline confirm
1776639134	cd3e151	7570537.000	39219052.577	3107	56893826	OK	HRSL BOTH pairs K=511
1776639215	cd3e151	6153264.000	32036487.779	2997	46228209	OK	HRSL BOTH pairs K=400/401
1776639328	cd3e151	4351164.000	22315498.998	2997	29798803	OK	iter 108 baseline confirm after HRSL exploration
1776639595	ceee3c1	1569284.106	8048332.813	2997	29710090	FAIL	K1=397 probe | CLASSICAL MISMATCH shot 3227: got (0xa32f59c80733ee95648e0bc4ba82925e1fac4de8cc906cdb958753ba2885c3fe,0x10d94bf6dc91526ac71eb650ec4f78ac31e1cef080ad03a407b44d03fa31d831) exp (0xf58641eefaa081a4fe77d799554f35edf791968821c5a3790ecc11e619a838aa,0x22e7f096aec334c881eb8c1ce52a772700f54e0666c674059c8df71030d71d6b)
1776639616	ceee3c1	1569284.106	8048332.813	2997	29710090	FAIL	K1=397 | CLASSICAL MISMATCH shot 3227: got (0xa32f59c80733ee95648e0bc4ba82925e1fac4de8cc906cdb958753ba2885c3fe,0x10d94bf6dc91526ac71eb650ec4f78ac31e1cef080ad03a407b44d03fa31d831) exp (0xf58641eefaa081a4fe77d799554f35edf791968821c5a3790ecc11e619a838aa,0x22e7f096aec334c881eb8c1ce52a772700f54e0666c674059c8df71030d71d6b)
1776639807	ceee3c1	735569.362	3772598.690	2997	29602781	FAIL	Karatsuba squaring | CLASSICAL MISMATCH shot 1509: got (0x96b05f85516713a79a7d4d9fc346702ca71b5bb0c01e10a93c8f637c1a00185e,0x7ce2ebd208505889d9207cdf1e7866e987e97801b2658aeb6b7b07accf893f2a) exp (0x876f03ca3f2235250c921b15db8626441101931cc325202a4af9e546c64a7920,0xc68cc0ef74afbc56a82834f408afa40b812bc124e6f155a7be097c4ec4e1157a)
1776639864	ceee3c1	4351164.000	22315498.998	2997	29798803	OK	baseline confirm after Karatsuba square attempt
1776639990	ec805e4	4351164.000	22315498.998	2997	29798803	OK	baseline profile
1776640108	e6c70f6	505643.660	2658365.361	2997	35789644	FAIL	HRSL pair1 K=400 step0_skip=241 | PHASE GARBAGE: global_phase = 0x0000000000008000 across 64 live shots (must be 0)
1776640162	e6c70f6	4351164.000	22315498.998	2997	29798803	OK	iter 112 baseline confirm
1776640424	f1cf5b1	5768748.000	31246752.718	2997	44618469	OK	HRSL both pairs + cswap truncation
1776640517	f1cf5b1	5358636.000	27759178.170	2997	39695523	OK	HRSL + cswap truncation + with_gt
1776640571	f1cf5b1	1817218.979	9112797.532	2997	36628723	FAIL	HRSL + cswap + with_gt + mod_double_no_corr | CLASSICAL MISMATCH shot 3201: got (0x70aa65f9d7d9a549c14fc340ffd5182f2db7f50c0c2076a9ff3d39ff0f222af6,0x85f1309e9aec87590bdc7f4d499c7a9ebffed0bfff11d998a1e684a02139d2f0) exp (0xf38dcea71df73b8f13884064f56726a4ebc6c29318b0b0a5d489362233617a9e,0xf1e9a1784903c37438d6bdade44e37310e60b71a6da7cd9618194419b4489474)
1776640636	f1cf5b1	5098536.000	25765067.099	2997	37311273	OK	HRSL + with_gt + mod_double_no_corr (thresh=255)
1776640712	f1cf5b1	36148.468	182746.677	2997	37314477	FAIL	HRSL + all opts + Gidney uncompute | PHASE GARBAGE: global_phase = 0xd8f2a8b3a1728e90 across 64 live shots (must be 0)
1776640804	f1cf5b1	5096934.000	25767478.847	2997	37312875	OK	HRSL + HMR fc uncompute
1776640906	83e68b3	4351164.000	22315498.998	2997	29798803	OK	baseline confirm after HRSL bundling explorations
1776642237	333a3c1	637600.085	3256710.315	2997	35881275	FAIL	HRSL both pairs K=400/401 with STEP0_SKIP=100 | CLASSICAL MISMATCH shot 1122: got (0x1f0366c336f2ade7d9529c461415f75b278e905b9ac62a61c9f571778c61a948,0x94da4698d6458939828334d07a42071dd90e075f351fd6377af275ea74def76a) exp (0x92a9f319b2f7916293fd6428ff72a07b01f2afcbd301468253cec5ee1337f489,0x12790d91ed763f80b5d999371ca8395e6c1fdc6c7458bce05743a4402269c84c)
1776642280	333a3c1	2218691.546	11273969.815	2997	36597075	FAIL	HRSL step0_skip=50 | CLASSICAL MISMATCH shot 3914: got (0x3099a361f3d8e693c52c64a0da5ac0b52e570cba325a136ee105c45aaf70e8,0x3fc6a3040a0c3721f3604f2f11e0c33d72ee7c8a78819f01189a3d4352ec20cf) exp (0x3099a361f3d8e693c52c64a0da5ac0b52e570cba325a136ee105c45aaf70e8,0x3fc6a3040a0c3721f3604f2f11e0c33e72ee7c8a78819f01189a3d4252ec1cfe)
1776642306	333a3c1	252530.908	1277959.559	2997	37169715	FAIL	HRSL step0_skip=10 | CLASSICAL MISMATCH shot 423: got (0xed74a96be0d751b2ead0a767ba654ea84a49ecdd611a3e932951d463233d14b8,0xb0649bb9020c1433e33ec0bc2c855eabcadd17e55ed1d8649cb68923f4636576) exp (0xed74a96be0d751b2ead0a767ba654ea84a49ecdd611a3e932951d463233d14b8,0xb0649bb9020c1433e33ec0bc2c855eaecadd17e55ed1d8649cb68920f4635a03)
1776642372	333a3c1	5096934.000	25767478.847	2997	37312875	OK	HRSL step0_skip=0 baseline verify
1776642444	333a3c1	4351164.000	22315498.998	2997	29798803	OK	baseline confirm after HRSL step0_skip probe
1776643038	015b916	44597.099	254038.578	5666	47319540	FAIL	Montgomery pair 1 only (no pair 2) with placeholder Px=Qx=0 | CLASSICAL MISMATCH shot 0: got (0x84b16bc3cc590760f6bf7cfd55299e29936b348b697defdfc6a7c16333a9a5ce,0x0) exp (0x84b16bc3cc590760f6bf7cfd55299e29936b348b697defdfc6a7c16333a9a5ce,0xefb0b1dd1e90ac5bafcdf74eac69c61516c3bcfd9792e1b0033f1b45deac9f2b)
1776643163	015b916	46977.475	281464.885	6178	51941990	FAIL	Montgomery pair 1 with real quantum Px | CLASSICAL MISMATCH shot 0: got (0xd7aef18dcc37b45ec9cf73ff081443234ede3b04f4e95ddbb8b5da9c7a0ee518,0x0) exp (0xd7aef18dcc37b45ec9cf73ff081443234ede3b04f4e95ddbb8b5da9c7a0ee518,0xf7c89208bfc52be4ff5863e55b5d4a4468c41fa79d6ba06ea73a7e5db33b9cb2)
1776643249	a239165	4351164.000	22315498.998	2997	29798803	OK	baseline confirm after Montgomery wiring experiment
